T	H1	V1	E1	Q1	H2	V2	E2	Q2	H3	V3	E3	Q3
230.1	0.02	3.40	0.00	37.14	0.00	0.00	0.00	0.00	0.88	4.20	0.00	298.55
235.1	0.02	3.34	0.00	37.60	0.00	0.00	0.00	0.00	0.87	4.13	0.00	292.43
240.0	0.02	3.30	0.00	37.93	0.00	0.00	0.00	0.00	0.87	4.08	0.00	288.46
245.0	0.03	3.25	0.00	38.01	0.00	0.00	0.00	0.00	0.87	4.03	0.00	285.23
250.1	0.03	3.21	0.00	38.01	0.00	0.00	0.00	0.00	0.87	3.99	0.00	282.44
255.1	0.03	3.18	0.00	37.99	0.00	0.00	0.00	0.00	0.87	3.95	0.00	280.03
260.0	0.03	3.16	0.00	37.74	0.00	0.00	0.00	0.00	0.88	3.93	0.00	278.01
265.1	0.03	3.14	0.00	37.35	0.00	0.00	0.00	0.00	0.87	3.90	0.00	274.76
270.0	0.03	3.10	0.00	37.17	0.00	0.00	0.00	0.00	0.87	3.86	0.00	270.11
275.1	0.03	3.05	0.00	37.26	0.00	0.00	0.00	0.00	0.86	3.81	0.00	265.07
280.1	0.03	3.01	0.00	37.30	0.00	0.00	0.00	0.00	0.86	3.76	0.00	261.24
285.1	0.03	2.97	0.00	37.18	0.00	0.00	0.00	0.00	0.86	3.72	0.00	258.88
290.0	0.03	2.95	0.00	36.79	0.00	0.00	0.00	0.00	0.86	3.70	0.00	257.34
295.0	0.03	2.92	0.00	36.43	0.00	0.00	0.00	0.00	0.86	3.67	0.00	255.28
300.1	0.03	2.89	0.00	36.09	0.00	0.00	0.00	0.00	0.86	3.64	0.00	252.55
